D1,D19,D31,D40,D49,D61,D28,D58
-60.0961,-59.7392,-62.5608,-171.3885,-65.7309,-176.8156,152.6427,-176.9424
71.3089,-174.6281,73.1642,-177.6927,-65.8746,-176.6528,83.9989,86.3029
177.1601,178.001,59.1584,61.391,175.4553,179.7086,-63.3898,-178.1744
69.7094,-175.0813,177.3491,66.6204,179.3875,-66.0637,85.1261,86.1103
61.5441,60.3493,177.1715,-67.1471,-172.866,-65.4489,80.2957,175.7253
-60.0443,-59.4394,-62.5488,-174.9609,177.1217,65.6202,152.837,-176.7389
70.9878,-177.2152,-175.2831,-65.1424,-176.4295,-179.8773,-63.3602,179.2879
177.2747,178.3284,62.4364,175.0438,-177.6147,-65.6099,-63.2916,-178.2037
177.3823,178.8972,63.3108,171.4834,65.1024,176.5337,-63.2844,-178.5267
171.6315,60.4505,168.7474,65.192,179.3138,-66.1905,151.9358,-86.4168
177.2058,-66.8443,-63.6124,-174.6505,-176.7721,-65.2692,150.9399,-86.1944
70.7109,-177.4251,-179.7031,-176.8012,-65.9341,-176.9035,-63.5391,179.1497
177.3862,-66.5105,-63.2731,-170.8862,-65.5919,-176.7111,150.8405,-86.2994
70.5284,-177.762,-179.9279,-179.9033,-176.7304,-65.4452,-63.736,179.2885
177.2564,-66.8008,-63.9555,-174.8411,177.233,65.6772,151.0184,-86.222
70.5841,-177.6852,179.8663,-179.8709,177.2695,65.547,-63.6771,179.3098
-60.1937,-171.0025,-174.5702,-65.889,-179.6248,66.0492,83.6124,86.3934
-60.246,-170.8889,177.6939,65.9763,172.841,65.3365,83.7453,86.4939
70.4131,-177.9898,179.52,176.4287,65.8991,176.7858,-63.7331,179.4614
-60.3302,-62.6848,-176.6496,68.3556,-179.914,-65.809,152.8633,-176.7897
-59.5719,-170.5848,71.6328,67.3033,176.8969,-179.8145,82.741,86.9342
59.2936,53.3701,68.8922,177.0763,-176.7869,-65.6819,156.8532,-172.9165
177.8501,-177.1223,-179.7463,-175.9084,-62.6111,-62.1603,-64.5536,179.4423
70.4096,-177.6454,176.0179,66.4195,176.4819,179.9537,-63.997,179.0452
172.9932,64.3041,-98.3935,-71.4484,-179.9902,179.4122,160.3679,-172.5813
-59.6587,-170.5803,72.6426,178.3073,177.2852,65.3578,82.6253,86.7101
-60.576,-60.2474,-62.3183,-174.7773,-179.8355,-179.8653,145.4896,-85.4988
-60.9113,-63.3972,-177.2322,67.0757,176.5654,179.9721,146.3636,-85.3759
177.8459,-177.0641,-175.0619,-62.0863,-62.5111,-176.0514,-64.5812,179.6478
177.79,-64.7021,-59.86,-61.312,-175.4161,-179.8215,150.573,-86.2212
173.3835,-97.194,64.6452,175.312,176.477,65.1435,155.5316,-179.4882
-59.6843,-170.5093,72.9887,178.6739,-176.5714,-65.445,82.5965,86.8016
177.7482,-177.6207,179.4394,175.7119,62.5578,62.0073,-64.5217,-179.9548
172.1631,63.7249,-96.3463,-179.8682,175.9751,65.4437,159.6066,-172.792
178.5356,-70.0588,-170.8435,-65.2286,-176.2492,-179.8817,-65.9719,179.9631
173.3557,-97.8557,64.5389,175.425,-177.3877,-65.6737,155.6864,-179.5566
172.0595,63.6504,-96.3744,-176.3421,-67.1562,-177.3354,159.1225,-173.032
178.171,-71.4303,-175.7745,-179.9993,-176.9807,-65.4719,-66.1441,-179.2913
178.1791,-71.4255,-175.812,179.9984,177.1589,65.4977,-66.1266,-179.3081
72.3814,-174.3736,95.4742,-64.1081,-175.4024,-179.6058,83.5877,179.1962
177.8989,-176.9766,-175.4112,-65.0539,-173.1498,-65.2494,-64.5215,179.5671
179.7313,-177.3145,68.3614,61.3185,61.8489,175.7076,115.6414,-179.3446
178.0892,-71.5164,-175.7217,-176.7426,-65.9034,-176.6666,-66.3206,-179.5755
172.0574,63.7421,-96.1162,-179.7046,-178.0077,-65.5779,159.4227,-172.8718
-59.999,-59.175,-62.5907,-177.6278,67.2747,176.9046,152.8275,-176.8279
178.0998,-71.8835,-175.9773,176.5796,66.1627,176.6576,-66.1137,-179.2384
173.4582,-97.1507,65.4987,172.2992,65.7089,176.6174,155.4834,-179.505
179.7179,-177.5772,69.0819,65.4479,172.7804,65.5141,115.5055,-179.5318
179.5823,-177.4928,71.6588,-176.9835,-62.4068,-61.7505,116.4693,-179.6177
175.476,-72.0422,179.5681,66.6357,179.3283,-66.0792,151.8206,-85.7304
64.0293,65.4234,-97.0146,-178.901,179.28,-179.9154,162.4465,-170.2737
-59.6541,-170.7242,72.2409,173.2732,65.6734,177.1031,81.5531,86.1133
177.3916,178.5572,63.5086,177.8067,-67.6161,-177.0754,-63.3313,-178.4005
177.6844,-73.2243,-179.9665,65.7958,176.3908,179.9742,-66.1262,-178.6259
59.2061,53.7615,69.4095,173.9149,66.9834,176.6353,156.8666,-173.1082
-61.7441,-172.3555,-86.8871,179.1846,178.6703,179.6922,81.4639,85.3176
178.3698,-164.7187,-72.3557,-177.561,179.7215,179.8355,-62.1807,178.2104
-60.2076,-170.5948,177.8082,66.94,179.5357,-65.9402,83.6749,86.4373
61.927,52.2526,64.1738,61.9329,174.2789,179.6341,80.2949,175.6016
-59.6304,-170.3926,73.5335,-177.3582,-65.7554,-176.582,82.7289,86.6871
177.1344,-67.3783,-64.8849,-177.8957,67.1076,176.8809,150.9796,-86.179
-61.5049,-169.9348,96.4419,-63.524,-176.0878,-179.6409,75.9909,173.1417
177.7291,-177.2578,175.8359,66.2717,172.9345,65.3318,-64.7149,179.7594
170.9072,59.6518,176.2065,-64.785,-62.5656,-175.9398,151.1757,-86.3213
174.0879,-74.1161,-99.4355,64.7289,177.0874,179.9106,153.8915,-179.3674
177.8446,-177.0763,-175.5335,-65.638,-179.3694,66.0866,-64.4891,179.6711
179.6399,-177.6774,69.4007,66.8266,179.9517,-65.726,115.809,-179.4652
177.5698,-177.2984,173.5625,63.6082,63.5517,176.4239,-63.9651,-179.6247
59.1735,53.2256,69.3042,-179.2727,-65.9418,-176.6607,157.3635,-172.7518
172.5616,63.8029,-97.275,176.2785,65.27,176.5048,159.8541,-172.5524
-81.1266,66.3865,168.2586,178.9487,179.4983,179.9941,71.5216,173.0617
169.7985,55.401,70.3498,173.0499,64.6983,62.9148,157.1744,-173.5356
-179.3254,-175.2601,71.358,169.7162,64.1682,65.2567,112.2805,-179.4358
176.1178,-67.0357,106.9858,71.0628,-179.5065,-179.3856,152.9585,-178.8041
170.9455,60.0684,175.9652,-67.6243,-173.096,-65.4647,151.5548,-86.3477
177.7779,-177.1222,176.2951,67.2967,179.6409,-65.9635,-64.8121,179.5913
-68.7017,79.8151,171.7864,179.9303,179.6851,179.9032,159.7126,-172.6924
169.6933,53.7086,69.009,-178.7722,-62.6621,-61.9628,156.9196,-173.784
179.0507,-68.0788,-63.4982,-174.342,-179.7804,-179.8622,-66.1,178.9054
59.9881,-98.5103,179.4222,178.9632,176.9348,65.4206,155.7695,-179.3641
74.7393,-160.0522,-64.5427,-59.3492,-60.3718,-175.5178,83.7351,-177.4308
-61.3158,-157.3863,-64.8036,-59.2963,-60.3376,-175.5608,76.646,176.4937
71.4887,-172.5002,-172.2939,95.5169,-61.3054,-176.6147,83.8221,179.4538
60.25,60.6346,167.4828,61.7889,60.6204,61.9482,158.7444,-172.9792
61.4246,52.7515,67.7056,176.7417,-176.5898,-65.2554,80.0464,174.9939
171.0337,59.809,174.8915,-69.4159,179.5664,65.6446,151.7738,-86.4893
59.995,-98.2019,179.5738,175.7724,66.0441,176.7737,155.7147,-179.3445
-61.9459,-169.1917,-172.7703,95.4107,-61.3895,-176.5511,76.3085,173.5654
71.0412,-174.0222,-172.7855,-63.1485,93.1771,-179.9517,83.9961,179.5058
177.4041,-65.3267,102.4673,-178.7164,-175.8303,-65.2885,152.2947,-178.7915
-62.083,-170.3766,-172.8936,-63.4062,92.7675,179.9054,76.916,173.9826
177.3628,-65.5228,102.5897,-178.7448,178.179,65.6114,152.2124,-178.9465
59.8065,50.6336,66.6359,66.7895,175.7821,179.8254,150.0416,-176.1221
171.8226,62.4758,168.2566,65.2576,-90.7405,-179.1651,159.0328,-173.3223
71.2706,-139.8986,73.7793,-179.5476,-179.3983,179.9893,167.923,-170.7875
-61.2892,-60.0198,-168.2746,-61.5145,-60.4059,-61.7719,75.2804,172.6085
61.4772,52.9873,67.9766,173.085,66.8415,176.5724,79.8235,174.7178
70.5994,-174.9547,-179.1221,179.8513,-93.2902,62.8222,83.8071,179.5065
95.4764,-60.6694,-172.0209,-65.06,-176.3651,-179.887,81.0971,179.4597
70.2101,-178.6546,64.7517,59.484,58.9269,61.5946,83.0703,178.6247
-62.5184,-171.2,-179.2394,179.8798,-93.2863,62.9004,75.913,173.2442
70.7154,-174.6811,-177.2388,-174.6264,-63.3637,91.4683,83.8532,179.5512
95.5927,-60.0987,-175.0764,-176.1478,-65.8059,-176.6876,81.0309,179.4655
74.8164,-159.9016,-64.196,-61.4016,-175.4171,67.3848,83.5504,-176.6797
-60.2302,-57.9344,-59.7162,-58.4694,-61.8968,-175.9024,76.3162,173.3654
70.5699,-175.026,-176.8477,179.9507,94.5124,-62.5892,83.9407,179.4333
95.9224,-59.9857,-175.2615,-179.5599,177.069,65.4371,80.9542,179.467
-61.2622,-157.3341,-64.7058,-61.4717,-175.2658,67.4958,76.6198,177.2144
177.0806,-65.6193,103.579,-175.2355,-64.9822,-176.4204,152.2465,-178.9442
-62.2434,-171.6613,-177.2432,-92.3614,63.4454,174.7102,76.898,173.9069
177.6975,-176.6367,-84.6881,179.4546,-178.1763,-65.6085,116.4086,-174.9866
-62.4909,-170.9233,-177.2794,-174.533,-63.3929,91.4011,75.9843,173.3999
177.6047,-177.2259,-86.0819,179.1159,174.5282,64.79,115.4485,-174.0766
-62.3876,-136.7623,73.365,-179.4138,-179.3157,179.9909,167.0568,-171.8354
178.0547,-132.3117,72.2438,-176.094,-65.3511,-176.5869,165.1669,-173.4698
-62.5434,-170.9772,-176.7132,-179.5463,94.6103,-62.5807,75.9735,173.2802
-62.5434,-171.0542,176.9316,63.2491,-95.2801,179.6871,75.9845,173.292
61.686,53.5518,67.6498,176.2568,-179.6907,-179.8764,88.2452,85.9205
172.2828,61.8243,-95.627,-179.5898,179.0955,179.9845,151.8755,-86.3851
171.5829,63.2387,170.9345,90.2869,-64.1908,-173.8673,159.244,-173.218
61.4504,52.2519,67.5583,179.7405,-66.435,-176.6368,79.7544,174.6706
-60.1826,-57.7476,-59.699,-61.3558,-172.5842,-65.3141,76.5703,173.6411
-63.177,-174.7714,64.8762,59.6024,58.9882,61.5415,74.4753,172.1308
175.9614,-70.5586,-174.5017,-179.2413,94.6869,-62.5206,152.6872,-179.3849
70.4473,-175.3047,-178.9719,174.4144,63.0937,-92.1632,83.7712,179.4154
178.256,-175.285,-83.5665,-176.1513,-67.4394,-176.8449,114.6968,-174.9014
-60.176,-58.3536,-62.1942,-169.8278,-62.8221,-62.6947,76.8477,173.5495
171.6252,62.3289,173.0523,174.3361,63.764,-90.9733,158.3967,-173.7336
177.4762,-177.0644,-85.6408,174.7561,64.7162,176.6103,117.0024,-175.1221
175.5478,-72.2492,-175.6809,-92.4981,63.6003,174.7377,152.7086,-179.4691
171.5951,62.4145,172.6485,179.4015,-94.4741,62.5515,158.7028,-173.6279
175.7236,-71.3219,-177.6883,179.6829,-94.4594,62.5969,152.6908,-179.4043
-60.2384,-60.9295,-177.901,62.7199,59.3031,61.3128,75.5872,172.7265
171.539,62.5117,175.0948,179.5655,93.3601,-62.8302,158.7452,-173.4035
-178.2587,-167.1814,-70.2205,-58.3838,-172.5709,-179.2251,106.7362,-176.9231
173.1837,-94.7982,64.7588,174.4008,179.4922,179.8244,155.1304,-84.1661
174.6077,-74.6277,176.8345,62.1355,-95.4387,179.6537,152.6082,-179.7157
169.9392,50.5679,66.1075,63.5771,62.7396,175.8219,150.14,-177.5108
-62.6208,-171.4312,-179.0837,174.5301,63.0301,-92.19,75.9385,173.2741
-61.4707,-158.3617,-68.2731,-171.6988,-63.0694,-62.0893,76.1309,176.3074
-69.8981,-99.1842,65.1072,175.6486,179.61,179.8643,69.3441,170.2927
74.7646,-160.7946,-67.1909,-171.2322,-62.9948,-62.056,83.5374,-177.7011
176.0092,-70.4153,-175.2232,-174.3203,-63.4116,91.6886,152.6979,-179.3441
65.6577,63.3578,-95.7647,-178.3345,179.1988,-179.9324,82.106,177.6616
96.1032,-61.0816,-66.4063,-176.4286,179.5447,-179.9415,81.4331,179.5265
170.0776,53.3543,68.3863,176.6259,-176.9562,-65.6188,152.1144,-86.6295
-60.3138,-57.8111,-59.4839,-61.5761,-178.6039,66.1572,76.4593,173.4644
177.2113,-66.0277,-64.8966,92.3226,178.8129,-178.9117,151.5416,179.9929
59.0907,58.3867,172.1513,175.491,62.1277,62.1083,148.0415,-85.4908
175.7007,-71.5003,-177.0914,174.7076,63.0729,-92.5609,152.5772,-179.4913
171.5148,62.7571,174.3634,-174.9099,-63.1562,92.6293,158.9844,-173.4667
-60.039,-57.3238,-62.1422,-178.3676,63.7004,62.0304,76.8671,173.6719
177.357,-65.4276,102.8091,-178.8005,-178.8208,-179.975,150.6972,-86.507
-64.6531,-176.1131,63.9388,-97.3136,178.6763,178.7668,69.2128,170.2081
-62.2356,-139.357,-179.6096,-178.9549,-176.8774,-65.4018,167.5775,-170.3532
176.1714,-69.4864,-174.2075,95.0678,-62.9469,-175.8538,152.3361,-179.5524
-62.1672,-139.7036,-179.8893,-179.1273,176.9255,65.3899,167.568,-170.0858
58.9773,60.213,178.0609,-63.8842,-59.8471,-61.6846,157.3186,-173.3851
59.1783,58.8436,168.8737,65.0811,173.6362,65.3939,148.573,-85.7032
-62.2287,-139.3637,-179.5995,-175.5449,-65.8531,-176.6875,167.6049,-170.2971
170.124,53.223,68.1719,176.6075,177.2779,65.5387,152.1979,-86.5126
59.5848,58.9012,167.5326,62.2532,63.3854,176.2447,148.4366,-85.7094
65.6151,-177.7052,-178.8357,-176.2828,-62.4027,-61.9542,112.4981,-75.8334
169.8529,50.1722,66.1828,66.94,178.8025,-66.4055,151.1285,-176.2923
63.0051,-102.9579,-72.3327,179.5168,179.3308,-179.9941,77.5204,173.1042
-61.0922,-61.7683,-168.1288,-61.3209,-60.3591,-61.822,154.8539,-175.1947
-62.4422,-162.1268,-75.5967,177.459,62.3694,61.805,74.1034,174.4271
58.8717,58.5237,172.6404,-176.336,-63.0115,-61.9851,148.299,-85.5092
140.5723,-178.0176,-179.4703,-176.2566,-62.317,-61.913,70.4177,169.4821
74.6708,-162.6274,-69.7221,-61.6139,-165.9957,-63.9641,83.2178,-175.0046
170.1039,53.5523,68.8388,173.2923,66.8764,176.603,152.0954,-86.596
65.3991,-177.8348,-179.1298,175.6211,62.7781,62.0395,112.7793,-75.9696
-62.0669,-159.6469,-70.0284,-61.827,-166.0595,-63.6601,74.5416,176.7621
62.8315,60.9756,168.993,61.9753,60.3516,61.8198,81.1182,176.4872
177.9014,-136.0505,-174.6261,-61.5094,-61.9343,-175.7919,166.283,-171.741
59.3198,-95.335,179.6475,178.8503,179.9161,179.9985,153.4642,-83.8038
65.8373,-177.0755,178.5067,62.0726,60.7412,175.4142,112.4545,-75.8432
-59.1472,-59.3891,-168.8746,-61.8597,-63.2254,-176.0868,86.3958,85.5573
61.8483,-100.0968,176.327,64.3162,176.4309,179.9055,77.3347,172.522
70.1297,-174.4096,179.5115,62.3492,57.9756,61.2693,84.9853,86.1592
177.5176,-65.2881,-59.824,-58.2886,-59.3599,-61.752,151.8077,-179.5523
-58.6143,-59.31,-173.9249,-175.5579,-62.558,-61.9999,86.4425,85.5293
74.9856,-159.9918,-68.2184,179.6409,63.2514,61.881,83.1927,-177.8606
61.6616,-99.3767,179.9071,178.863,-176.9628,-65.4629,76.9865,172.3024
170.8328,61.0091,175.9356,-94.9068,63.8474,175.631,155.6132,-175.5293
-58.6952,-59.3569,-170.5535,-64.9131,-173.234,-65.2967,86.5584,85.5852
178.2243,-137.5068,177.2247,67.3546,-179.8414,-65.8644,166.0093,-170.8853
70.0208,-175.1247,-174.2309,-61.9058,-59.6217,-61.6387,85.0866,85.9599
-62.5317,-138.489,-175.3583,-64.8255,-176.0645,-179.879,167.5087,-170.8033
-179.9498,-175.2385,-179.2864,-176.3157,-62.3535,-61.8707,102.372,86.9558
65.6848,-177.831,-175.5027,-65.7222,-172.9456,-65.3212,112.1356,-75.8097
59.141,58.7611,168.5112,65.0729,179.2441,-66.1949,148.4855,-85.7219
-58.3861,-59.3682,-174.4263,176.3569,62.8347,61.8927,86.4235,85.6169
140.718,-177.5055,177.4833,62.7958,61.2267,175.6523,70.379,169.5382
61.7017,-99.3667,179.8694,-177.9466,-66.1652,-176.7689,77.0225,172.3903
171.2894,63.9843,179.2049,-62.3342,98.1113,-179.2926,159.9221,-172.3932
-58.3732,-57.1528,-62.2929,-175.0384,-176.8064,-65.3008,86.6605,85.5889
-58.4275,-57.339,-60.2638,-61.456,-175.762,-179.85,86.198,85.7902
176.5311,-68.7539,-170.2036,-61.499,-59.7162,-61.619,151.5919,-86.1504
179.018,-64.6156,-170.0687,-65.0175,-173.3545,-65.4152,123.5812,76.171
-58.4548,-57.1783,-62.4855,-175.0427,177.0696,65.6557,86.6442,85.568
175.8892,-179.1744,178.4612,175.3128,62.6114,61.9597,136.246,-86.3282
139.8419,-71.953,-179.7988,179.383,-177.1509,-65.5258,68.2951,170.3278
177.3424,178.1464,63.6773,176.5612,61.023,57.737,-63.035,-179.0457
141.874,62.0716,177.5966,177.1339,65.893,177.0905,67.9341,168.8953
92.9324,-59.498,-174.3117,-179.2971,-179.8401,-179.9754,83.304,83.9512
139.8726,-71.6284,-175.8007,-66.3803,-176.5665,-179.9492,68.3522,170.2973
-58.3742,-57.3465,-62.5246,-171.3541,-65.668,-176.808,86.6134,85.5419
169.9476,52.7629,68.4284,179.8428,-66.32,-176.6877,152.1881,-86.4788
179.9879,-175.2793,-179.8456,175.425,62.5119,61.8724,102.4689,86.7015
178.7721,-65.4249,-174.4084,176.518,62.9122,61.8326,123.7866,76.1606
95.4577,-62.3422,-171.3416,-64.9063,-176.5216,-179.9485,159.2368,-171.8996
66.9718,-178.3363,68.6639,64.9189,175.9754,179.9518,110.1753,-75.6887
173.1235,62.8896,173.3392,175.7545,62.1198,62.0906,125.8308,75.8813
-58.7548,-59.199,-169.7927,-65.0142,-179.3079,66.1984,86.4775,85.6536
-62.8489,-172.3576,-178.2199,-175.9171,-62.3143,-61.9788,109.1662,-75.6894
-179.9912,-175.5597,-176.2865,-66.0281,-173.1885,-65.4052,102.1553,86.8582
67.0615,-177.7662,70.9186,177.907,177.0391,65.3197,110.4971,-75.6619
173.1092,63.2548,169.7132,62.2116,62.51,176.0628,126.2674,75.9019
175.6185,179.6801,-177.8612,-63.3689,-62.4858,-175.8671,135.4899,-86.465
67.2344,-177.6085,71.1758,174.167,66.191,177.2024,110.0406,-75.5355
65.5216,-177.3416,177.4314,65.8168,172.9903,65.3407,112.7841,-75.9642
-58.2321,-59.7887,-177.8357,63.2234,62.2901,175.7244,86.341,85.5765
95.961,-61.6816,-174.5527,-179.2618,-176.7786,-65.3802,159.0342,-172.1423
-179.878,-61.19,-61.4086,-174.6738,-176.6602,-65.2319,122.3383,76.6149
67.2464,-177.4641,71.4645,178.4277,-176.4441,-65.4734,110.5486,-75.6925
-62.8844,-172.5329,-174.35,-62.3645,-62.6437,-176.1127,109.0244,-75.6202
96.0532,-61.6686,-174.6914,-179.3309,177.0358,65.5038,159.0863,-172.0765
95.6925,-61.582,-174.5048,-175.8218,-65.6735,-176.6492,159.2385,-171.9374
-179.7848,-61.0364,-61.6275,-174.7225,177.235,65.6664,122.4447,76.5579
170.0702,51.205,66.1347,66.0702,176.4813,179.9415,149.9007,-85.8801
-179.763,-61.1347,-61.7139,-171.3527,-65.7054,-176.7469,122.1867,76.6108
171.629,60.4113,168.5727,61.6907,59.9863,61.7322,152.0232,-86.3912
-62.9189,-172.7771,-175.2179,-65.7519,-173.3258,-65.3968,109.176,-75.6783
-62.9209,-172.5896,-178.7211,175.7039,62.7355,62.0398,109.47,-75.7726
178.9283,-64.4452,-169.3797,-64.9945,-179.299,66.1888,123.8778,76.1346
175.5446,179.5655,-178.548,-66.6772,-173.0118,-65.3016,135.4233,-86.6349
58.7354,58.0102,175.6297,-64.9807,-62.5142,-175.9057,147.0882,-85.2479
-62.7207,-172.1113,178.9436,61.9885,60.6292,175.4278,109.4164,-75.5897
-178.5275,-175.5659,94.164,-63.8331,-175.3873,-179.5778,110.7125,179.7306
140.7824,-177.8357,176.1655,66.0498,172.9831,65.3545,70.3336,169.338
-60.0453,-170.5645,179.4202,62.1045,57.9109,61.2437,83.504,86.3048
173.1397,63.1066,169.8059,65.2219,173.4228,65.3577,126.3347,75.8401
169.089,50.9583,70.5499,68.8719,168.7507,65.0023,152.9094,-171.6668
-58.1889,-59.6673,-177.1398,66.8461,173.3274,65.3639,86.5472,85.5932
-60.6312,-63.6834,-178.3285,62.519,59.0037,61.3469,152.3693,-177.162
172.9481,63.1177,174.192,-175.9337,-62.7564,-61.948,125.7628,75.9445
178.1307,-67.6947,180.0062,62.9297,62.4263,175.7508,123.9042,76.1971
176.0462,-177.9185,175.4809,65.5508,172.8399,65.2464,136.1991,-86.38
-58.3285,-56.8846,-62.5755,-178.0516,67.043,176.8776,86.6687,85.5497
-61.5885,-62.7138,-168.6592,-61.6938,-63.0661,-176.1032,146.8014,-85.5784
-179.9515,-174.5119,177.1447,65.8341,172.8016,65.3015,102.399,87.1422
178.7591,-177.5628,-174.7622,-63.2467,94.4188,-179.7258,116.71,-179.9064
179.2434,-175.5268,-175.0615,95.6421,-61.5636,-176.3969,116.3604,-179.9274
65.6042,-177.1942,177.536,66.5183,179.3592,-66.0698,112.6797,-75.9862
140.6404,-177.9249,-175.9242,-65.9592,-179.3823,66.1116,70.6652,169.3219
62.4374,61.1667,174.2063,-176.1517,-63.0563,-62.0781,88.0929,85.4778
62.5983,61.1613,170.3271,65.2176,173.411,65.3989,88.0278,85.5288
175.3819,-72.2529,178.516,62.0209,59.2249,61.4066,151.8299,-85.8716
-179.2743,-58.4881,-59.0518,-62.347,-176.079,-179.9486,120.9528,78.1047
141.4548,61.9986,-178.9022,-66.2608,-176.1809,-179.925,67.8494,169.0249
71.2482,-174.8045,73.1659,-176.9456,-62.4456,-61.8432,83.9252,86.2025
62.981,61.092,168.7453,62.061,63.106,176.2635,88.2248,85.4322
-178.7086,-172.7403,72.2463,68.3883,177.3357,-179.7824,100.8722,91.0714
-61.0242,-62.6889,-173.5694,-175.1582,-62.4361,-62.0404,146.7031,-85.4645
178.4581,-177.6377,179.6967,179.595,-93.7403,62.7021,118.7448,-179.596
69.3285,177.1291,59.2404,61.3623,175.4511,179.7234,-62.5766,-178.3308
-61.1174,-62.6878,-170.1486,-64.7617,-173.2814,-65.3005,146.8679,-85.5913
178.2453,-67.1229,-178.2369,66.5477,173.0157,65.3199,124.0745,76.1076
69.6003,177.9768,63.0863,175.1953,176.4602,65.3558,-62.65,-178.8136
58.6793,58.297,175.4663,-67.6946,-172.8236,-65.4273,147.9317,-85.5831
-58.3128,-59.6072,-176.1163,68.443,-179.7746,-65.8105,86.4358,85.4506
71.2696,-175.3798,69.4657,61.7675,61.9474,175.7118,83.2799,86.5334
177.2878,178.2197,59.605,59.081,61.8723,176.0588,-63.2207,-177.9869
71.4546,-174.7785,70.9778,66.1795,172.7558,65.4091,83.7363,86.5612
-60.235,-60.2675,-62.7156,-170.203,-62.9405,-62.6056,152.3391,-177.1348
-60.2178,-59.4617,-59.5866,-58.5303,-61.8488,-175.8854,152.8821,-176.6573
-179.6597,-60.6667,-61.5206,-177.265,67.4335,176.8926,122.2471,76.5621
-60.9973,-62.9649,-174.1632,176.6221,62.8978,61.8408,146.6833,-85.5069
69.2598,177.3868,62.2739,174.8236,-177.7222,-65.6565,-62.5179,-178.4349
-179.8393,-174.394,177.1182,66.6243,179.4057,-66.0575,102.3612,86.9952
178.3781,-177.7234,-177.9443,-179.9538,94.4781,-62.5813,119.0215,-179.9893
178.5869,-177.3951,-178.4386,-174.8217,-63.5709,91.5155,118.042,-179.5507
178.4783,-177.1136,176.7664,62.9394,-95.13,179.738,118.944,-179.7604
97.9452,-61.495,-177.64,67.5914,176.5059,-180.0038,158.7573,-172.3096
-62.9474,-172.6855,-174.9598,-66.07,-179.6274,66.044,109.0853,-75.6965
62.5301,60.469,173.8693,-62.7613,-58.9111,-175.0013,87.8908,85.5453
-62.946,-172.295,177.7303,65.803,172.955,65.3478,109.8092,-75.779
68.5557,-177.9947,-88.5788,179.1625,175.7809,65.1272,83.9576,85.289
74.3435,-164.6299,-72.1969,-177.5341,179.621,179.8537,-60.5675,177.4353
-62.5483,-173.5509,69.0743,65.3701,176.2033,-179.9839,107.8519,-75.7769
70.7069,-177.3713,-179.5707,-175.7912,-62.4871,-62.0897,-63.6108,178.9179
-62.5315,-172.742,71.6447,178.4782,-176.63,-65.5227,107.9499,-75.7064
177.163,177.7939,58.7101,61.559,172.4427,65.2834,-63.184,-177.6478
62.5664,61.1229,170.0258,65.3245,179.2227,-66.1719,88.0431,85.5863
-62.444,-172.7485,71.4739,174.5464,66.3843,177.1544,107.6837,-75.6563
71.2516,-174.8819,71.6446,67.9993,-179.7817,-65.6491,83.9068,86.5439
-61.1342,-62.5389,-169.2737,-64.8284,-179.3591,66.1767,146.8974,-85.5395
70.5998,-177.791,179.5097,175.9804,62.5526,61.951,-63.6589,179.3468
177.2438,-67.0312,-63.5177,-169.9061,-62.6135,-62.3483,150.9323,-86.2778
178.3095,-66.8693,-177.4505,67.9987,-179.9674,-65.8191,124.0693,76.1112
-60.2334,-59.4957,-59.7736,-61.054,-172.0897,-65.0866,152.5157,-177.0781
69.1052,-176.4399,-88.1225,-72.0258,-179.361,179.6828,84.0782,85.4758
71.076,-177.1644,-174.4339,-61.8744,-62.5295,-176.1463,-63.5961,178.9576
177.1561,-177.2678,68.5845,65.8985,176.4614,-179.9468,135.0416,-85.1546
177.8823,-177.0294,-174.6287,-61.7193,-59.6827,-61.4518,-64.5951,179.6176
178.3895,-177.8099,-179.6627,174.2088,63.1714,-92.1826,119.1949,-179.772
-178.6638,-172.4682,73.3202,-177.4575,-65.6986,-176.626,101.046,90.0728
58.708,58.3005,174.8209,-69.2157,179.8402,65.735,147.9718,-85.4552
